"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-14 14:00","2016","04","14","14:00","7.9","","-7.5","","33","","0.0","","","M","","M","","","101.63","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-14 15:00","2016","04","14","15:00","8.1","","-9.5","","28","","0.0","","","M","","M","","","101.56","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-14 16:00","2016","04","14","16:00","7.6","","-9.0","","30","","0.0","","","M","","M","","","101.51","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-14 17:00","2016","04","14","17:00","7.4","","-9.4","","29","","0.0","","","M","","M","","","101.49","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-14 18:00","2016","04","14","18:00","7.8","","-9.7","","28","","0.0","","","M","","M","","","101.45","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-14 19:00","2016","04","14","19:00","7.2","","-11.4","","25","","0.0","","","M","","M","","","101.46","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-14 20:00","2016","04","14","20:00","6.4","","-11.0","","28","","0.0","","","M","","M","","","101.47","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-14 21:00","2016","04","14","21:00","6.4","","-12.0","","25","","0.0","","","M","","M","","","101.48","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-14 22:00","2016","04","14","22:00","6.0","","-12.4","","25","","0.0","","","M","","M","","","101.47","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-14 23:00","2016","04","14","23:00","6.0","","-10.5","","30","","0.0","","","M","","M","","","101.51","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-15 00:00","2016","04","15","00:00","6.1","","-9.7","","31","","0.0","","","M","","M","","","101.53","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-15 01:00","2016","04","15","01:00","5.0","","-8.5","","37","","0.0","","","M","","M","","","101.52","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-15 02:00","2016","04","15","02:00","5.3","","-9.1","","35","","0.0","","","M","","M","","","101.49","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-15 03:00","2016","04","15","03:00","5.5","","-7.5","","38","","0.0","","","M","","M","","","101.45","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-15 04:00","2016","04","15","04:00","5.4","","-5.2","","46","","0.0","","","M","","M","","","101.46","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-15 05:00","2016","04","15","05:00","5.0","","-4.6","","50","","0.0","","","M","","M","","","101.46","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-15 06:00","2016","04","15","06:00","5.1","","-5.3","","47","","0.0","","","M","","M","","","101.49","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-15 07:00","2016","04","15","07:00","6.1","","-4.8","","45","","0.0","","","M","","M","","","101.54","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-15 08:00","2016","04","15","08:00","7.2","","-4.7","","43","","0.0","","","M","","M","","","101.60","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-15 09:00","2016","04","15","09:00","7.8","","-3.6","","44","","0.0","","","M","","M","","","101.63","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-15 10:00","2016","04","15","10:00","9.0","","-1.9","","46","","0.0","","","M","","M","","","101.67","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-15 11:00","2016","04","15","11:00","9.6","","-3.3","","40","","0.0","","","M","","M","","","101.69","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-15 12:00","2016","04","15","12:00","10.9","","-2.7","","38","","0.0","","","M","","M","","","101.69","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-15 13:00","2016","04","15","13:00","11.1","","-4.1","","34","","0.0","","","M","","M","","","101.68","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-15 14:00","2016","04","15","14:00","10.7","","-5.2","","32","","0.0","","","M","","M","","","101.65","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-15 15:00","2016","04","15","15:00","11.4","","-5.5","","30","","0.0","","","M","","M","","","101.61","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-15 16:00","2016","04","15","16:00","11.7","","-7.1","","26","","0.0","","","M","","M","","","101.57","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-15 17:00","2016","04","15","17:00","12.2","","-7.1","","25","","0.0","","","M","","M","","","101.55","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-15 18:00","2016","04","15","18:00","12.1","","-8.7","","22","","0.0","","","M","","M","","","101.55","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-15 19:00","2016","04","15","19:00","11.6","","-8.8","","23","","0.0","","","M","","M","","","101.53","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-15 20:00","2016","04","15","20:00","10.8","","-8.4","","25","","0.0","","","M","","M","","","101.60","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-15 21:00","2016","04","15","21:00","10.6","","-8.8","","25","","0.0","","","M","","M","","","101.63","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-15 22:00","2016","04","15","22:00","10.1","","-8.1","","27","","0.0","","","M","","M","","","101.61","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-15 23:00","2016","04","15","23:00","9.6","","-6.6","","31","","0.0","","","M","","M","","","101.60","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-16 00:00","2016","04","16","00:00","9.5","","-6.4","","32","","0.0","","","M","","M","","","101.60","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-16 01:00","2016","04","16","01:00","9.5","","-6.1","","33","","0.0","","","M","","M","","","101.60","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-16 02:00","2016","04","16","02:00","9.3","","-5.5","","35","","0.0","","","M","","M","","","101.61","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-16 03:00","2016","04","16","03:00","8.9","","-3.1","","43","","0.0","","","M","","M","","","101.62","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-16 04:00","2016","04","16","04:00","7.9","","-2.8","","47","","0.0","","","M","","M","","","101.63","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-16 05:00","2016","04","16","05:00","8.0","","-3.4","","44","","0.0","","","M","","M","","","101.64","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-16 06:00","2016","04","16","06:00","8.0","","-3.5","","44","","0.0","","","M","","M","","","101.72","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-16 07:00","2016","04","16","07:00","9.4","","-3.8","","39","","0.0","","","M","","M","","","101.77","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-16 08:00","2016","04","16","08:00","10.1","","-3.9","","37","","0.0","","","M","","M","","","101.80","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-16 09:00","2016","04","16","09:00","10.5","","-2.9","","39","","0.0","","","M","","M","","","101.83","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-16 10:00","2016","04","16","10:00","11.6","","-3.4","","35","","0.0","","","M","","M","","","101.83","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-16 11:00","2016","04","16","11:00","13.2","","-3.1","","32","","0.0","","","M","","M","","","101.84","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-16 12:00","2016","04","16","12:00","13.3","","-3.3","","31","","0.0","","","M","","M","","","101.82","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-16 13:00","2016","04","16","13:00","15.0","","-2.6","","30","","0.0","","","M","","M","","","101.81","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-16 14:00","2016","04","16","14:00","14.9","","-2.8","","29","","0.0","","","M","","M","","","101.79","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-16 15:00","2016","04","16","15:00","14.4","","-3.9","","28","","0.0","","","M","","M","","","101.75","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-16 16:00","2016","04","16","16:00","14.8","","-4.2","","27","","0.0","","","M","","M","","","101.71","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-16 17:00","2016","04","16","17:00","14.0","","-6.1","","24","","0.0","","","M","","M","","","101.70","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-16 18:00","2016","04","16","18:00","13.6","","-6.1","","25","","0.0","","","M","","M","","","101.69","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-16 19:00","2016","04","16","19:00","13.3","","-7.0","","24","","0.0","","","M","","M","","","101.68","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-16 20:00","2016","04","16","20:00","13.0","","-8.2","","22","","0.0","","","M","","M","","","101.72","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-16 21:00","2016","04","16","21:00","12.3","","-8.1","","23","","0.0","","","M","","M","","","101.74","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-16 22:00","2016","04","16","22:00","12.6","","-7.6","","24","","0.0","","","M","","M","","","101.74","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-16 23:00","2016","04","16","23:00","11.9","","-7.5","","25","","0.0","","","M","","M","","","101.70","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-17 00:00","2016","04","17","00:00","11.6","","-7.4","","26","","0.0","","","M","","M","","","101.70","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-17 01:00","2016","04","17","01:00","10.9","","-7.1","","28","","0.0","","","M","","M","","","101.69","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-17 02:00","2016","04","17","02:00","11.0","","-7.0","","28","","0.0","","","M","","M","","","101.66","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-17 03:00","2016","04","17","03:00","10.4","","-6.1","","31","","0.0","","","M","","M","","","101.65","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-17 04:00","2016","04","17","04:00","9.8","","-5.6","","33","","0.0","","","M","","M","","","101.67","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-17 05:00","2016","04","17","05:00","10.3","","-6.1","","31","","0.0","","","M","","M","","","101.70","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-17 06:00","2016","04","17","06:00","10.3","","-5.7","","32","","0.0","","","M","","M","","","101.77","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-17 07:00","2016","04","17","07:00","11.5","","-4.4","","32","","0.0","","","M","","M","","","101.80","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-17 08:00","2016","04","17","08:00","13.5","","-5.8","","26","","0.0","","","M","","M","","","101.83","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-17 09:00","2016","04","17","09:00","14.8","","-6.6","","22","","0.0","","","M","","M","","","101.86","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-17 10:00","2016","04","17","10:00","16.5","","-6.2","","21","","0.0","","","M","","M","","","101.87","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-17 11:00","2016","04","17","11:00","17.9","","-3.2","","24","","0.0","","","M","","M","","","101.83","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-17 12:00","2016","04","17","12:00","18.3","","-4.0","","22","","0.0","","","M","","M","","","101.77","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-17 13:00","2016","04","17","13:00","19.0","","-5.7","","18","","0.0","","","M","","M","","","101.72","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-17 14:00","2016","04","17","14:00","20.0","","-3.4","","20","","0.0","","","M","","M","","","101.62","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-17 15:00","2016","04","17","15:00","19.3","","-4.5","","20","","0.0","","","M","","M","","","101.54","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-17 16:00","2016","04","17","16:00","18.9","","-4.0","","21","","0.0","","","M","","M","","","101.49","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-17 17:00","2016","04","17","17:00","17.6","","-5.0","","21","","0.0","","","M","","M","","","101.45","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-17 18:00","2016","04","17","18:00","16.8","","-4.7","","23","","0.0","","","M","","M","","","101.44","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-17 19:00","2016","04","17","19:00","15.7","","-4.4","","25","","0.0","","","M","","M","","","101.40","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-17 20:00","2016","04","17","20:00","15.7","","-5.5","","23","","0.0","","","M","","M","","","101.39","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-17 21:00","2016","04","17","21:00","15.1","","-4.2","","26","","0.0","","","M","","M","","","101.41","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-17 22:00","2016","04","17","22:00","14.7","","-3.9","","27","","0.0","","","M","","M","","","101.38","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-17 23:00","2016","04","17","23:00","15.4","","-0.3","","34","","0.0","","","M","","M","","","101.37","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-18 00:00","2016","04","18","00:00","15.1","","-0.7","","34","","0.0","","","M","","M","","","101.35","","","","","","NA"
"-79.40","43.67","TORONTO CITY","6158355","2016-04-18 01:00","2016","04","18","01:00","14.8","","-1.2","","33","","0.0","","","M","","M","","","101.34","","","","","","NA"
